作物代碼,作物名稱,登記分類名稱,病蟲害名稱,農藥中文普通名稱,農藥含量,劑型,每公頃每次用量,稀釋倍數,使用時期,施藥間隔,施用次數,安全採收期_天,施用方法,注意事項,說明,核准日期,廠商名稱
C094603,秋葵,秋葵,葉部薊馬類,亞滅培,20(%) (w/w),SG,0.1-0.5公斤,"4,000",害蟲發生時開始施藥。,7,,12,,採收前6天停止施藥，設施栽培採收前12天停止施藥。,變更安全劑型,1110524,
C094603,秋葵,秋葵,葉部薊馬類,亞滅培,20(%) (w/w),SP,0.1-0.5公斤,"4,000",害蟲發生時開始施藥。,7,,12,,採收前6天停止施藥，設施栽培採收前12天停止施藥。,延伸使用,0991206,
C094603,秋葵,果菜類,幼苗疫病,依得利,25(%) (w/w),EC,8公升,2500,病害發生初期開始施藥,7-10,3-5,20,每株灌藥500公撮,,公告標示外使用,0960704,
C094603,秋葵,果菜類,幼苗疫病,依得利,35(%) (w/w),WP,8-9公升,2000,病害發生初期開始施藥,7-10,3-5,20,每株灌藥500公撮,,公告標示外使用,0960704,
C094603,秋葵,秋葵,鱗翅目害蟲,芬化利,10(%) (w/w),EC,0.4-2公升,1500,害蟲發生時開始施藥,7,,10,,,延伸使用,1051129,
C094603,秋葵,秋葵,鱗翅目害蟲,芬化利,20(%) (w/w),EC,0.1-0.7公升,3000,害蟲發生時開始施藥,7,,10,,,延伸使用,1051129,
C094603,秋葵,秋葵,鱗翅目害蟲,芬化利,5(%) (w/w),EC,0.5-2.7公升,750,害蟲發生時開始施藥,7,,10,,,延伸使用,1051129,
C094603,秋葵,秋葵,鱗翅目害蟲,芬化利,20(%) (w/w),EW,0.1-0.7公升,3000,害蟲發生時開始施藥,7,,10,,,延伸使用,1051129,
C094603,秋葵,秋葵,鱗翅目害蟲,芬化利,20(%) (w/w),WP,0.1-0.7公斤,3000,害蟲發生時開始施藥,7,,10,,,延伸使用,1051129,
C094603,秋葵,秋葵,粉蝨類,阿巴汀,2(%) (w/w),EC,0.6-1.0公升,"1,000",害蟲發生時開始施藥。,7,2,12,,,延伸使用,1080322,
C094603,秋葵,秋葵,粉蝨類,阿巴汀,2(%) (w/w),EW,0.6-1.0公升,"1,000",害蟲發生時開始施藥。,7,2,12,,,延伸使用,1080322,
C094603,秋葵,秋葵,粉蝨類,阿巴汀,2(%) (w/w),SC,0.6-1.0公升,"1,000",害蟲發生時開始施藥。,7,2,12,,,變更安全劑型,1130531,
C094603,秋葵,秋葵,夜蛾類,剋安勃,18.4(%) (w/w),SC,0.2-0.8公升,"2,500",害蟲發生時開始施藥。,7,,6,,,延伸使用,1060217,
C094603,秋葵,秋葵,夜蛾類,剋安勃,35(%) (w/w),WG,0.1-0.4公斤,"5,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1060217,
C094603,秋葵,秋葵,蚜蟲類,氟尼胺,10(%) (w/w),WG,0.2-1公斤,"4,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1080830,
C094603,秋葵,蔬菜,蚜蟲類,苦參鹼,6(%) (w/w),SL,-,1500,害蟲發生時開始施藥,7,-,-,-,,,1041123,綠寶生物科技股份有限公司
C094603,秋葵,蔬菜,鱗翅目害蟲,苦參鹼,6(%) (w/w),SL,-,1000,害蟲發生時開始施用,3,3,-,-,,,1041123,綠寶生物科技股份有限公司
C094603,秋葵,蔬菜,鱗翅目害蟲,庫斯蘇力菌ABTS-351,"54% (32,000 IU/mg)",WG,0.5-0.75公斤,"1,500",害蟲發生時開始施藥。,7,,,,,延伸使用,1090611,
C094603,秋葵,蔬菜,夜蛾類,益滅賽寧,40(%) (w/w),WP,,2500,結果期施藥,5-7,-,6,,,,,
C094603,秋葵,秋葵,粉蝨類,益達胺,2(%) (w/w),GR,60公斤,,定植後於畦上施藥1次。,,,,,,延伸使用,1070117,
C094603,秋葵,秋葵,粉蝨類,益達胺,18.2(%) (w/w),SC,0.3-0.7公升,"3,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1070117,
C094603,秋葵,秋葵,粉蝨類,益達胺,9.6(%) (w/w),SC,0.5-1.3公升,"1,500",害蟲發生時開始施藥。,7,,6,,,延伸使用,1070117,
C094603,秋葵,秋葵,粉蝨類,益達胺,28.8(%) (w/w),SL,0.1-0.4公升,"4,500",害蟲發生時開始施藥。,7,,6,,,延伸使用,1070117,
C094603,秋葵,秋葵,粉蝨類,益達胺,9.6(%) (w/w),SL,0.5-1.3公升,"1,500",害蟲發生時開始施藥。,7,,6,,,延伸使用,1070117,
C094603,秋葵,秋葵,葉部薊馬類,益達胺,18.2(%) (w/w),SC,0.15-0.5公升,"4,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1080830,
C094603,秋葵,秋葵,葉部薊馬類,益達胺,9.6(%) (w/w),SC,0.3-1公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,0990820,
C094603,秋葵,秋葵,葉部薊馬類,益達胺,28.8(%) (w/w),SL,0.1-0.33公升,"6,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,1080830,
C094603,秋葵,秋葵,葉部薊馬類,益達胺,9.6(%) (w/w),SL,0.3-1公升,"2,000",害蟲發生時開始施藥。,7,,6,,,延伸使用,0990820,
C094603,秋葵,果菜類,薊馬類,益達胺,9.6(%) (w/w),SL,0.5-0.75公升,"2,000",害蟲發生時開始施藥。,,,6,,,公告標示外使用,0960704,
C094603,秋葵,秋葵,夜蛾類,納乃得,40(%) (w/w),SG,0.3-1.3公斤,1500,害蟲發生時開始施藥,7,,7,,,,1060112,
C094603,秋葵,秋葵,夜蛾類,納乃得,25(%) (w/w),SP,0.5-2.5公斤,800,害蟲發生時開始施藥,7,,7,,,,1060112,
C094603,秋葵,秋葵,夜蛾類,納乃得,40(%) (w/w),SP,0.3-1.3公斤,1500,害蟲發生時開始施藥,7,,7,,,,1060112,
C094603,秋葵,秋葵,夜蛾類,納乃得,40(%) (w/w),SPSB,0.3-1.3公斤,1500,害蟲發生時開始施藥,7,,7,,,,1060112,
C094603,秋葵,蔬菜,鱗翅目害蟲,納乃得,40(%) (w/w),SG,,1500,害蟲發生時開始施藥,,,35,,小葉菜類採收前4天，包葉菜類及根菜類採收前6天，果菜類、豆菜類、瓜菜類採收前7天，乾豆類採收前35天，黃耆採收前21天停止用藥。,,1060112,
C094603,秋葵,蔬菜,鱗翅目害蟲,納乃得,25(%) (w/w),SP,,900,害蟲發生時開始施藥,,,35,,小葉菜類採收前4天，包葉菜類及根菜類採收前6天，果菜類、豆菜類、瓜菜類採收前7天，乾豆類採收前35天，黃耆採收前21天停止用藥。,,1060112,
C094603,秋葵,蔬菜,鱗翅目害蟲,納乃得,40(%) (w/w),SP,,1500,害蟲發生時開始施藥,,,35,,小葉菜類採收前4天，包葉菜類及根菜類採收前6天，果菜類、豆菜類、瓜菜類採收前7天，乾豆類採收前35天，黃耆採收前21天停止用藥。,,1060112,
C094603,秋葵,蔬菜,鱗翅目害蟲,納乃得,40(%) (w/w),SPSB,,1500,害蟲發生時開始施藥,,,35,,小葉菜類採收前4天，包葉菜類及根菜類採收前6天，果菜類、豆菜類、瓜菜類採收前7天，乾豆類採收前35天，黃耆採收前21天停止用藥。,,1060112,
C094603,秋葵,蔬菜,夜蛾類,納得亞滅寧,13.5(%) (w/w),EC,,1000,結果期施藥,5-7,-,6,,,,,
C094603,秋葵,蔬菜,夜蛾類,馬拉松,50(%) (w/w),EC,2公升,500,害蟲發生時開始施藥。,5-7,,4,,,,,
C094603,秋葵,蔬菜,夜蛾類,馬拉松,50(%) (w/w),EW,2公升,500,害蟲發生時開始施藥。,5-7,,4,,,變更安全劑型,0990507,
C094603,秋葵,蔬菜,夜蛾類,馬拉松,25(%) (w/w),WP,4公斤,250,害蟲發生時開始施藥。,5-7,,4,,,延伸使用,1070214,
C094603,秋葵,蔬菜,瓜實蠅,馬拉松,25(%) (w/w),WP,,400,開花結果後施藥。,5-7,,7,,,,,
C094603,秋葵,秋葵,夜蛾類,馬拉松,50(%) (w/w),EC,2公升,500,害蟲發生時開始施藥。,7,,7,,,延伸使用,0991029,
C094603,秋葵,秋葵,夜蛾類,馬拉松,50(%) (w/w),EW,2公升,500,害蟲發生時開始施藥。,7,,7,,,延伸使用,1070214,
C094603,秋葵,秋葵,夜蛾類,馬拉松,25(%) (w/w),WP,4公斤,250,害蟲發生時開始施藥。,7,,7,,,延伸使用,1070214,
C094603,秋葵,秋葵,夜蛾類,馬拉松,50(%) (w/w),WP,2公斤,500,害蟲發生時開始施藥。,7,,7,,,延伸使用,1070214,
C094603,秋葵,果菜類,瓜實蠅,馬拉松,50(%) (w/w),EC,,800,開花結果後施藥。,5-7,,7,,,延伸使用,1070214,
C094603,秋葵,果菜類,瓜實蠅,馬拉松,50(%) (w/w),EW,,800,開花結果後施藥。,5-7,,7,,,延伸使用,1070214,
C094603,秋葵,果菜類,瓜實蠅,馬拉松,25(%) (w/w),WP,,400,開花結果後施藥。,5-7,,7,,,,,
C094603,秋葵,果菜類,瓜實蠅,馬拉松,50(%) (w/w),WP,,800,開花結果後施藥。,5-7,,7,,,延伸使用,1070214,
C094603,秋葵,果菜類,夜蛾類,馬拉松,50(%) (w/w),EC,2公升,500,害蟲發生時開始施藥。,5-7,,4,,,,,
C094603,秋葵,果菜類,夜蛾類,馬拉松,50(%) (w/w),EW,2公升,500,害蟲發生時開始施藥。,5-7,,4,,,變更安全劑型,0990507,
C094603,秋葵,果菜類,夜蛾類,馬拉松,25(%) (w/w),WP,4公斤,250,害蟲發生時開始施藥。,5-7,,4,,,延伸使用,1070214,
C094603,秋葵,果菜類,夜蛾類,馬拉松,50(%) (w/w),WP,2公斤,500,害蟲發生時開始施藥。,5-7,,4,,,延伸使用,1070214,
C094603,秋葵,秋葵,疫病,曼普胺,250 g/L (25% w/v),SC,0.2-0.8公升,"2,500",病害發生初期開始施藥。,7,,15,,,延伸使用,1080830,
C094603,秋葵,果菜類,二點葉蟎,密滅汀,1(%) (w/w),EC,0.6-0.8公升,"1,500",害蟎發生時開始施藥。,7,2,3,,,公告標示外使用,0960704,
C094603,秋葵,果菜類,斜紋夜蛾,斜紋夜蛾費洛蒙,5.5(%) (w/w),VP,,,,,,,1. 每公頃設置7組中改式昆蟲性費洛蒙誘蟲器，各誘蟲器設置間距約45公尺。2. 種植前1個月開始施掛誘蟲器，設置高度離地面約0.8-1.5公尺，或作物頂端上方約50公分處。3. 將膏劑蓋子轉開，管口輕觸於誘蟲器上蓋之黑色固定棒上的任一小孔，輕輕擠壓出膏劑直到注滿該小孔（可由該黑色固定棒小孔的另一面觀察）。依相同之施藥方法，總共填滿3個連續小孔（即0.1公克膏劑），但須避免過量溢出。4. 施用後藥效可持續2個月。,1. 避免藥劑過量施用，以免降低誘引效果，並避免接觸到作物。2. 請勿於同一誘蟲器中施用2種以上費洛蒙產品。3. 請至少每週清空或換新誘蟲器下方之盛蟲容器，必要時可視誘得蟲數調整時間間隔。4. 膏劑點於誘蟲器一天後會變成一層薄膜，此屬正常現象，不影響藥效。5. 開封前後均須冷藏(4℃)儲存，使用後請將蓋子旋緊。,延伸使用,1070907,
C094603,秋葵,果菜類,斜紋夜蛾,斜紋夜蛾費洛蒙,91.2(%) (w/w),VP,,,,,,,1.每公頃設置點數5至10 個，每個點前後距離約50 公尺、左右距離約20 公尺。2.誘餌以〝S〞 型固定於誘蟲盒內，每月更新一次。3.誘蟲盒懸掛高度離地面1 至1.5 公尺處，或於作物生長點上方50至60 公分處。4.誘蟲盒以中改式誘蟲盒、制式誘蟲盒或利用廢棄保特瓶自行加開誘蟲口。,1.本性費洛蒙引誘劑是以塑膠微管為載體，每支誘餌內裝劑量為5mg。2.使用前將性費洛蒙微管一端剪開，再行固定於誘盒內。3.不宜同時將兩種不同性費洛蒙置於同一個誘蟲盒內。4.誘蟲盒誘得昆蟲後，底部之塑膠袋須最少每周清除或更新一次。5.濕度低於攝氏15℃以下或雨季連續下雨時，因蟲口數降低，暫緩施設。,延伸使用,1120617,
C094603,秋葵,果菜類,疫病,氫氧化銅,37.5(%) (w/w),SC,1-3公升,400-800,病害發生初期開始施藥,7,,,藥液應噴射於葉片之上下兩面,本藥劑試驗時加展著劑「出來通CS-7」2000倍。,公告標示外使用,0960704,
C094603,秋葵,果菜類,疫病,氫氧化銅,77(%) (w/w),WP,1.25公升,800,病害發生初期開始施藥,7,3,6,,本藥劑試驗加展著劑「CS-7」2000倍。,公告標示外使用,0960704,
C094603,秋葵,蔬菜,灰黴病,液化澱粉芽孢桿菌Ba-BPD1,1x10^9 CFU/mL 以上,SC,0.8-6.6公升,300,發病初期開始施藥,7,連續4次,,,1. 本藥劑為微生物製劑，建議於黃昏或陰天噴施。2. 本藥劑應單獨使用。,延伸使用,1070328,
C094603,秋葵,蔬菜,灰黴病,液化澱粉芽孢桿菌CL3,1×10^8 CFU/mL 以上,SC,0.6-7.5公升,400,病害發生初期時開始施藥。,7,連續3次,,,,延伸使用,1070222,
C094603,秋葵,蔬菜,灰黴病,液化澱粉芽孢桿菌D747,1x10^10 CFU/g以上,WG,1-3公斤,"1,000",病害發生初期開始施藥。,7,連續4次以上,,,,延伸使用,1150320,
C094603,秋葵,蔬菜,萎凋病,液化澱粉芽孢桿菌PMB01,1x10^9 CFU/mL,AL,4-36公升(稀釋後藥液量),200,病害發生初期於每株莖基部或根圈灌注200毫升稀釋液。,7,共5次,,,,延伸使用,1070223,
C094603,秋葵,蔬菜,萎凋病,液化澱粉芽孢桿菌PMB01,1x10^9 CFU/g,WP,4-36公升(稀釋後藥液量),200,病害發生初期於每株莖基部或根圈灌注200毫升稀釋液。,7,共5次,,,,延伸使用,1070907,
C094603,秋葵,果菜類,萎凋病,液化澱粉芽孢桿菌Tcba05,1x10^9 CFU/mL,SC,36.3公升,250,種子直播或幼苗定植後10-14天開始施用。,7,共8次,,以每株250毫升藥液量於植株莖基部或根圈進行土壤澆灌。,應避免與銅劑或抗生素成分之殺菌劑混合使用。,延伸使用,1111013,
C094603,秋葵,果菜類,萎凋病,液化澱粉芽孢桿菌Tcba05,1x10^9 CFU/g,WP,36.3公斤,250,種子直播或幼苗定植後10-14天開始施用。,7,共8次,,以每株250毫升藥液量於植株莖基部或根圈進行土壤澆灌。,應避免與銅劑或抗生素成分之殺菌劑混合使用。,延伸使用,1111013,
C094603,秋葵,果菜類,甜菜夜蛾,甜菜夜蛾費洛蒙,80.2(%) (w/w),VP,設置11-18個點,,,,,,,1.不宜同時將兩種不同性費洛蒙置於同一個誘蟲盒內;2.誘蟲盒至少每週清1次;,延伸使用,1071012,
C094603,秋葵,果菜類,甜菜夜蛾,甜菜夜蛾費洛蒙,87.2(%) (w/w),VP,500條,,甜菜夜蛾發生前至發生初期使用。,,,,設置高度離地面約60公分，並均勻分布於田間，設置間距約5公尺。,1. 具交配干擾功能。2. 不用時須以鋁箔紙密封，儲放於冷凍庫內。3. 田區面積1分地以上適用，大面積共同防治效果更佳。4.施用後藥效可持續3個月。5.每條含有效成分0.24公克）。,延伸使用,1071012,
C094603,秋葵,蔬菜,甜菜夜蛾,甜菜夜蛾費洛蒙,80.2(%) (w/w),VP,設置11-18個點,,,,,,,1.不宜同時將兩種不同性費洛蒙置於同一個誘蟲盒內;2.誘蟲盒至少每週清1次;,,0890629,
C094603,秋葵,蔬菜,甜菜夜蛾,甜菜夜蛾費洛蒙,87.2(%) (w/w),VP,500條,,甜菜夜蛾發生前至發生初期使用。,,,,設置高度離地面約60公分，並均勻分布於田間，設置間距約5公尺。,1. 具交配干擾功能。2. 不用時須以鋁箔紙密封，儲放於冷凍庫內。3. 田區面積1分地以上適用，大面積共同防治效果更佳。4.施用後藥效可持續3個月。5.每條含有效成分0.24公克）。,,1070605,興農股份有限公司
C094603,秋葵,果菜類,二點小綠葉蟬,畢芬寧,2.8(%) (w/w),EC,0.5-1.0公升,1000,害蟲發生時開始施藥。,7,,6,,,公告標示外使用,0960704,
C094603,秋葵,秋葵,鱗翅目害蟲,畢芬寧,2.8(%) (w/w),EC,0.4-2公升,1000,害蟲發生時開始施藥。,7,,6,,,延伸使用,1051129,
C094603,秋葵,秋葵,鱗翅目害蟲,畢芬寧,2.8(%) (w/w),EW,0.4-2公升,1000,害蟲發生時開始施藥。,7,,6,,,變更安全劑型,1130408,
C094603,秋葵,秋葵,鱗翅目害蟲,畢芬寧,2.5(%) (w/w),SC,0.4-2公升,1000,害蟲發生時開始施藥。,7,,6,,,延伸使用,1051129,
C094603,秋葵,果菜類,蚜蟲類,畢芬寧,2.8(%) (w/w),EC,0.6-0.8公升,1500,害蟲發生時開始施藥。,7,,15,,,公告標示外使用,0960704,
C094603,秋葵,果菜類,二點葉蟎,畢芬寧,2.8(%) (w/w),EC,0.6-0.8公升,1500,害蟎發生時開始施藥。,7,,6,,,公告標示外使用,0960704,
C094603,秋葵,果菜類,夜蛾類,畢芬寧,2.8(%) (w/w),EC,0.5-1.0公升,1500,害蟲發生時開始施藥。,7,,10,,,公告標示外使用,0960704,
C094603,秋葵,秋葵,蚜蟲類,畢芬寧,2.8(%) (w/w),EC,0.3-1.3公升,1500,害蟲發生時開始施藥。,7,,6,,,延伸使用,1030220,
C094603,秋葵,秋葵,蚜蟲類,畢芬寧,2.8(%) (w/w),EW,0.3-1.3公升,1500,害蟲發生時開始施藥。,7,,6,,,變更安全劑型,1130408,
C094603,秋葵,秋葵,蚜蟲類,畢芬寧,2.5(%) (w/w),SC,0.3-1.3公升,1500,害蟲發生時開始施藥。,7,,6,,,延伸使用,1030220,
C094603,秋葵,秋葵,薊馬類,畢芬寧,2.8(%) (w/w),EC,0.4-2公升,1000,害蟲發生時開始施藥。,7,,6,,,延伸使用,1051129,
C094603,秋葵,秋葵,薊馬類,畢芬寧,2.8(%) (w/w),EW,0.4-2公升,1000,害蟲發生時開始施藥。,7,,6,,,變更安全劑型,1130408,
C094603,秋葵,秋葵,薊馬類,畢芬寧,2.5(%) (w/w),SC,0.4-2公升,1000,害蟲發生時開始施藥。,7,,6,,,延伸使用,1051129,
C094603,秋葵,秋葵,鱗翅目害蟲,硫敵克,34(%) (w/w),SC,0.4-1.2公升,1000,害蟲發生時開始施藥,7,,6,,,延伸使用,1051129,
C094603,秋葵,秋葵,鱗翅目害蟲,硫敵克,75(%) (w/w),WP,0.2-0.5公斤,2500,害蟲發生時開始施藥,7,,6,,,延伸使用,1051129,
C094603,秋葵,蔬菜,夜蛾類,硫敵克,75(%) (w/w),WP,0.1-0.25公斤,4000,害蟲發生時開始施藥,-,-,3,,,,,
C094603,秋葵,蔬菜,夜蛾類,第滅寧,2.8(%) (w/w),EC,0.5-1公升,1500,害蟲發生時開始施藥。,7,,6,,,,,
C094603,秋葵,蔬菜,夜蛾類,第滅寧,25 g/L (2.5% w/v),EC,0.5-1公升,1500,害蟲發生時開始施藥。,7,,6,,,延伸使用,1120509,
C094603,秋葵,蔬菜,夜蛾類,第滅寧,2.8(%) (w/w),EW,0.5-1公升,1500,害蟲發生時開始施藥。,7,,6,,,變更安全劑型,0910704,
C094603,秋葵,蔬菜,夜蛾類,第滅寧,2.4(%) (w/w),SC,0.5-1公升,1500,害蟲發生時開始施藥。,7,,6,,,,,
C094603,秋葵,蔬菜,南黃薊馬,第滅寧,2.8(%) (w/w),EC,0.5-0.6公升,2000,害蟲發生時開始施藥。,7,,20,,,,,
C094603,秋葵,蔬菜,南黃薊馬,第滅寧,25 g/L (2.5% w/v),EC,0.5-0.6公升,2000,害蟲發生時開始施藥。,7,,20,,,延伸使用,1120509,
C094603,秋葵,蔬菜,南黃薊馬,第滅寧,2.8(%) (w/w),EW,0.5-0.6公升,2000,害蟲發生時開始施藥。,7,,20,,,變更安全劑型,0910704,
C094603,秋葵,蔬菜,南黃薊馬,第滅寧,2.4(%) (w/w),SC,0.5-0.6公升,2000,害蟲發生時開始施藥。,7,,20,,,,,
C094603,秋葵,果菜類,薊馬類,第滅寧,2.8(%) (w/w),EC,1-1.5公升,1000,害蟲發生時開始施藥。,,,12,,,公告標示外使用,0960704,
C094603,秋葵,果菜類,薊馬類,第滅寧,25 g/L (2.5% w/v),EC,1-1.5公升,1000,害蟲發生時開始施藥。,,,12,,,公告標示外使用,1120509,
C094603,秋葵,果菜類,薊馬類,第滅寧,2.8(%) (w/w),EW,1-1.5公升,1000,害蟲發生時施藥1次。,,,12,,,公告標示外使用,0960704,
C094603,秋葵,果菜類,薊馬類,第滅寧,2.4(%) (w/w),SC,1-1.5公升,1000,害蟲發生時開始施藥。,,,12,,,公告標示外使用,0960704,
C094603,秋葵,秋葵,夜蛾類,第滅寧,2.8(%) (w/w),EC,0.4-2.0公升,1000,害蟲發生時開始施藥。,7,,12,,,延伸使用,1051129,
C094603,秋葵,秋葵,夜蛾類,第滅寧,25 g/L (2.5% w/v),EC,0.4-2.0公升,1000,害蟲發生時開始施藥。,7,,12,,,延伸使用,1120509,
C094603,秋葵,秋葵,夜蛾類,第滅寧,2.8(%) (w/w),EW,0.4-2.0公升,1000,害蟲發生時開始施藥。,7,,12,,,延伸使用,1051129,
C094603,秋葵,秋葵,夜蛾類,第滅寧,2.4(%) (w/w),SC,0.4-2.0公升,1000,害蟲發生時開始施藥。,7,,12,,,延伸使用,1051129,
C094603,秋葵,秋葵,粉蝨類,速殺氟,21.8(%) (w/w),SC,0.2-0.8公升,"2,400",害蟲發生時開始施藥,7,最多2次,7,,,延伸使用,1070912,
C094603,秋葵,秋葵,粉蝨類,速殺氟,50(%) (w/w),WG,0.07-0.4公斤,"5,500",害蟲發生時開始施藥,7,最多2次,7,,,延伸使用,1070912,
C094603,秋葵,錦葵科果菜類,疫病,普拔克,39.5(%) (w/w),SL,15-20毫升/每平方公尺,200,播種當日灌藥1次，若發病時再灌藥1次。,-,-,7,-,以澆水器均勻淋灌於苗床土壤。,延伸使用,1050408,
C094603,秋葵,錦葵科果菜類,疫病,普拔克,66.5(%) (w/w),SL,7.5-10毫升/每平方公尺,400,播種當日灌藥1次，若發病時再灌藥1次。,-,-,7,-,以澆水器均勻淋灌於苗床土壤。,延伸使用,1050408,
C094603,秋葵,果菜類,細蟎類,新殺蟎,25(%) (w/w),EC,,500,,,,15,,,公告標示外使用,0960704,
C094603,秋葵,秋葵,薊馬類,滅賜克,50(%) (w/w),WP,0.6-2.5公斤,800,害蟲發生初期開始施藥,7,-,15,-,,延伸使用,1000517,
C094603,秋葵,果菜類,夜蛾類,祿芬隆,4.4(%) (w/w),EC,0.6公升,"1,500",害蟲發生時開始施藥。,7,2,6,,,公告標示外使用,0960704,
C094603,秋葵,果菜類,夜蛾類,祿芬隆,50 g/L (5% w/v),EC,0.6公升,"1,500",害蟲發生時開始施藥。,7,2,6,,,公告標示外使用,0960704,
C094603,秋葵,秋葵,粉蝨類,達特南,20(%) (w/w),SG,0.2-0.7公斤,3000,害蟲發生時開始施藥,7,-,3,-,-,延伸使用,1010328,
C094603,秋葵,秋葵,蚜蟲類,達特南,20(%) (w/w),SG,0.2-1公斤,"2,000",害蟲發生時開始施藥,7,,3,,,延伸使用,1080709,
C094603,秋葵,秋葵,疫病,達滅克敏,18.7(%) (w/w),WG,0.4-2公斤,"1,000",病害發生初期開始施藥。,7,,6,,,延伸使用,1091130,
C094603,秋葵,秋葵,葉部薊馬類,福化利,25(%) (w/w),EC,0.2-0.7公升,"3,000",害蟲發生時開始施藥。,7,-,7,-,-,延伸使用,0990820,
C094603,秋葵,秋葵,葉部薊馬類,福化利,240 g/L (24% w/v),EW,0.2-0.7公升,"3,000",害蟲發生時開始施藥。,7,-,7,-,-,延伸使用,1070214,
C094603,秋葵,果菜類,白絹病,福多寧,50(%) (w/w),WP,0.2公斤,5000,定植後每株灌注200公撮，15天後再灌注1次。,,,,,,公告標示外使用,0970418,
C094603,秋葵,蔬菜,苗立枯病,綠木黴菌R42,2X10^8 CFU/g,AP,-,-,-,-,-,-,-,1.與栽培介質混拌(1:200(w/w))再播種或以200倍稀釋澆灌，2種方法擇一使用。,延伸使用,1030220,
C094603,秋葵,果菜類,青椿象,撲滅松,20(%) (w/w),EC,2.5公升,,害蟲發生時開始施藥。,,,10,,,,,
C094603,秋葵,果菜類,青椿象,撲滅松,50(%) (w/w),EC,1公升,"1,000",害蟲發生時開始施藥。,,,10,,,,,
C094603,秋葵,果菜類,青椿象,撲滅松,40(%) (w/w),EW,1.25公斤,,害蟲發生時開始施藥。,,,10,,,變更安全劑型,1140423,
C094603,秋葵,果菜類,青椿象,撲滅松,50(%) (w/w),EW,1公升,"1,000",害蟲發生時開始施藥。,,,10,,,變更安全劑型,1130408,
